split,image,area
train,73d1c841923bc1abf27cc2ae33cbcf7b,13858.0
train,463d2e517559b96279077b67e115d789,37366.0
train,image_02849,55224.0
train,augmented_18786,43737.600000000006
train,augmented_20219,46077.15555555558
train,augmented_2180,13198.22222222222
train,88e9f86d23b083e5eb3d70a0a0a80d20,34510.0
train,c569b62e67521760e0b915afaae238c0,6500.0
train,53871d49f949918aaed2f11a0c581487,53720.0
train,e986389183a811855211ff03149f673a,223715.0
train,augmented_16973,294434.1333333333
train,image_02691,61295.0
train,a2efa6049932a53fb0a8398048567022,924.0
train,cefd6bc9e28c544b1edbf6639ae68e8b,18626.0
train,image_05698,149796.0
train,742d8a1789faefc7100def2822f68be4,136468.0
train,augmented_5189,77563.73333333334
train,9bba425546431b230d00d9edf11ab70c,5031.0
train,image_04586,115625.0
train,augmented_4297,262997.3333333334
train,image_05840,137088.0
train,5eaf506c66b2e426c151f02cee9f7136,66300.0
train,augmented_407,8430.93333333333
train,3a4f7c13267e1208a80e33128f4b3c89,160.0
train,61ab8f4a00913965f70f5d9003853fd2,140.0
train,6390319addb042804968cad1efb97b40,1273.0
train,augmented_14802,489499.02222222224
train,34d56d5a4c55f13b7a1a54ff0232e4eb,18018.0
train,073443d93090f36e341e4ca4ff585a8b,83840.0
train,19e66a4a0251ff7ab21771a96c99d22d,169371.0
train,augmented_6480,151236.26666666663
train,image_00938,544000.0
train,image_06391,652653.0
train,de7f339bfc74a9a3a4d496c29229f668,8700.0
train,img_resize_2754,242694.0
train,augmented_7946,54567.822222222225
train,a5f69c0f2188edd7da8be7d63f463926,750.0
train,augmented_14816,376499.19999999995
train,img_resize_2998,20.0
train,bade996077d4b4db42ccc9f5e2725b25,58745.0
train,25acade00783929d368df0892872fcce,2025.0
train,augmented_6494,318725.6888888889
train,1ec2d6eca3adde52803edf3470278eb5,1769.0
train,36987699d3c6c985465b5345cbfa2941,1452.0
train,image_06385,46426.0
train,20db963e3538925768ff33c103f817ca,4290.0
train,augmented_7952,157414.39999999997
train,img_resize_2740,312312.0
train,b80f1aedcebaea762549d331a410707d,2706.0
train,img_resize_1249,952300.0
train,image_04592,38642.0
train,35aaaf7625300ac5104d30d9c4424862,3692.0
train,augmented_4283,1113.599999999999
train,augmented_413,117759.99999999997
train,image_05854,45582.0
train,6e6eb0a89d420576966861ccfd8b5107,6806.0
train,a3e7d26fdc9d597344ad0ed6a6bf5920,50.0
train,503790b28e0827017befcd5b59975350,51842.0
train,augmented_375,90729.24444444443
train,augmented_5823,5.688888888888869
train,augmented_18792,12866.844444444449
train,augmented_2194,301235.19999999995
train,augmented_16967,342182.39999999997
train,image_02685,422330.0
train,1e3b9cfa0b288bad48532776796c6b2a,2597.0
train,img_resize_2026,140244.0
train,b2d1dc8f414fde34e74e4712f2d39780,31920.0
train,image_07925,865985.0
train,c030cb2824f86a1071563878180b7c52,1755.0
train,68de99d807398dd5d467c628639da22e,9804.0
train,image_00092,636465.0
train,image_09908,447228.0
train,62f8fc4a4eb3fcc3f6043d2e8e71dc71,18920.0
train,img_resize_654,839733.0
train,e6c1435476e39c114c790f300d3f8f46,4646.0
train,augmented_18962,34403.55555555555
train,augmented_16797,145422.22222222222
train,image_02875,68060.0
train,12c56944d2900e456046ae3626643edc,6747.0
train,augmented_17489,13798.4
train,augmented_20225,62883.55555555556
train,cd9bad19598a32705a5e1bd4aa510f5f,12.0
train,img_resize_1507,93500.0
train,fc5803c92bba95f22531e186c4016f61,3132.0
train,96c2d863a6472c373b52161dba009ec4,18216.0
train,edc774db136d3fb74f7419d9bcd7db20,3040.0
train,4fa5d1b0e4a3fa8c90061ae9d9d89543,35030.0
train,d3dff6807ab43b0f98654f0f8cb169b6,3542.0
train,augmented_14180,63135.28888888888
train,779fb3921fab76505e8d9b57ec953fd9,1848.0
train,augmented_13837,102987.37777777779
train,cb6448b4e12b3371e570e3ea4d4e9423,1075.0
train,image_09920,368391.0
train,7e1205b4f5144b01e152c0f09ed69f35,129426.0
train,augmented_9957,55193.6
train,augmented_12297,87111.11111111111
train,augmented_8491,454826.6666666667
train,b334711d8cd362f2d3fcf11d683c5211,196.0
train,image_08380,727950.0
train,image_00904,447265.0
train,augmented_13189,592725.3333333334
train,img_resize_80,9.0
train,e1ce7ddce109eaaeb4391b7d93996c44,16120.0
train,4a39155b1e029317512c716787b14a6a,833.0
train,img_resize_2768,464048.0
train,2a524101ab6fd07fd28474ebe236cb31,5320.0
train,img_resize_1261,688425.0
train,49803a0c2b6bb0953e26150f7d05cb17,22022.0
train,ab6615cadc1c85bf7263511e002e3f37,116808.0
train,e15c5e42fe96c04701744cc408e63b90,89392.0
train,augmented_10480,50773.33333333333
train,ba8df9d767b27067f79b9de2c59560af,8162.0
train,augmented_20543,31314.48888888888
train,29c457771b5e4245a9f2d0e8ea878230,4872.0
train,augmented_11946,194116.26666666666
train,ac62369fe39e6ce0e01f16831110448e,4144.0
train,c101b6a48386e9a754816669861e9764,3111.0
train,augmented_2802,212431.64444444445
train,0e8c9976ca198f122d7adbccc954b958,16896.0
train,img_resize_132,540015.0
train,76c706330d2e1dcd400af94b5ce7f44e,102296.0
train,img_resize_1275,759132.0
train,augmented_10494,19780.266666666666
train,ee39caac538c924192ce9c8c5b11ceaf,5200.0
train,caefa178bd0bde7f3afa0a269a2522cd,68712.0
train,augmented_20557,17678.222222222223
train,augmented_11952,333730.1333333333
train,a8185c66be85c0bb37d0867ee05602e1,113993.0
train,augmented_2816,184729.6
train,10edd5aa83047d9144c7eabc96730179,7392.0
train,img_resize_126,4.0
train,image_05868,59996.0
train,augmented_12283,178176.00000000003
train,augmented_9943,131003.73333333334
train,86bbd60c9228ccf5aa09e92eeded92b8,3741.0
train,augmented_8485,324185.6
train,image_08394,363648.0
train,image_00910,143027.0
train,558923c3b18e64d72c31adae6f734656,21307.0
train,d58999b044e3b527c267190bbea8be5b,38986.0
train,img_resize_94,6.0
train,f4f42f6001172714f1dcd33e74ad6f6f,2.0
train,image_07919,230328.0
train,071a92f01a2d50a8846d0b5324bb70bd,95425.0
train,augmented_14194,2901.3333333333308
train,augmented_13823,59468.80000000001
train,image_09934,49217.0
train,img_resize_640,760785.0
train,c5c5488188063c7a9bef197b7d0755cf,792.0
train,958bb2b503d98634cdfb6c01bd995289,66456.0
train,augmented_18976,10208.711111111108
train,augmented_349,238694.39999999997
train,fcf98052b07c8c2b26063d98184f9b7c,300608.0
train,augmented_16783,323918.22222222225
train,image_02861,471324.0
train,913af1bb8edc6bd2e354184e2f55f8b6,5160.0
train,augmented_20231,522114.8444444444
train,img_resize_898,513540.0
train,d96423549daa642a3d1bbe9a23d65f8f,19323.0
train,img_resize_1513,703136.0
train,augmented_18745,25635.55555555556
train,img_resize_873,90376.0
train,augmented_17476,61516.8
train,augmented_10319,24911.64444444445
train,augmented_2143,77001.95555555556
train,d874d147d49bcab05be87abeca432264,1104.0
train,image_02652,486720.0
train,5829f8bf577fecc5118d22c4a59c73ba,7030.0
train,augmented_11007,378029.5111111111
train,image_04223,134801.0
train,0ffdd096577b62226767f63454aa76fd,1586.0
train,augmented_16768,15826.488888888887
train,augmented_4532,36781.51111111111
train,d1c2e8730531da10aa088a4de0ce0f20,1936.0
train,01857fb0888e69b6ba2a42701fab2c10,1443.0
train,image_08419,526400.0
train,11420886719e023e449c2acd8bb38712,2080.0
train,augmented_15261,603235.5555555555
train,augmented_8308,8001.4222222222215
train,image_00045,116724.0
train,16bc56b4b9912113a0a4e8e06020ff3b,19482.0
train,2e737c12af6940cec9e8fb1787cb63df,5372.0
train,augmented_13610,19803.02222222222
train,augmented_6325,807395.5555555555
train,image_09707,296031.0
train,augmented_9016,184204.80000000002
train,image_06434,87622.0
train,augmented_14619,244195.55555555556
train,a4550d9a7656dbdf349bc6b6fdb93196,8544.0
train,image_09061,311664.0
train,1c1e768efa19ab00905a925fa30fe882,4704.0
train,augmented_6443,60757.333333333336
train,image_06352,110976.0
train,augmented_9770,836864.0
train,a23a2731bb0eabd7baa7bf451890f443,14444.0
train,img_resize_2797,15.0
train,augmented_7985,73386.66666666667
train,fcd4bd0f4c18f74b25461b6266ce4ea7,27885.0
train,augmented_13176,24064.0
train,image_00723,41268.0
train,ebca428a067505e83bac29b5bb2b0b1f,2.0
train,augmented_12268,16022.755555555557
train,42f9b6435ef4a2d61a4ee706ca38758a,12604.0
train,augmented_15507,597.3333333333333
train,image_04545,699352.0
train,8920bbcfd57d8dfc1c31869948e5bf10,21840.0
train,df0a38c46608963187bfe0bbd1fa6491,174542.0
train,augmented_4254,358304.7111111111
train,augmented_11761,202057.95555555559
train,image_05883,1012480.0
train,c72ea330d7ab42d7f8c0056bf8ef1c8e,49.0
train,f966df64929e4b938b0871569f856d1c,1195887.0
train,ec9ed0a496877d5461ce1870ffe2dc98,9536.0
train,augmented_2625,232516.26666666666
train,f20de6fbee8b09d7d62dbde051cad893,1591.0
train,image_02134,35750.0
train,augmented_18023,20663.46666666666
train,augmented_17310,16972.8
train,augmented_19329,187891.19999999998
train,b14d5731d6511f006271f10729bfb120,441.0
train,image_04551,172326.0
train,augmented_4240,8870.400000000003
train,augmented_11775,192938.66666666663
train,image_05897,48117.0
train,augmented_2631,184443.73333333334
train,400572daab2d7daed748aeea858c79a9,9.0
train,151a7f1c26287a6d6e4f3e1db98bb866,8938.0
train,image_02120,317730.0
train,augmented_18037,313540.26666666666
train,augmented_17304,27852.800000000003
train,augmented_6457,321962.6666666667
train,image_09075,103056.0
train,fd9e1c6b8be8732314671c5b57cadb81,1350.0
train,augmented_9764,208230.40000000002
train,image_06346,39831.0
train,image_01429,128832.0
train,augmented_7991,5866.6666666666715
train,9e9887e0db7b3ff43b7b16b75a7c236c,15402.0
train,img_resize_2783,53.0
train,augmented_13162,84679.1111111111
train,augmented_1338,221697.42222222217
train,image_00737,290640.0
train,augmented_15513,19185.777777777774
train,augmented_7749,84757.33333333333
train,image_07058,183326.0
train,d96126c8f5da5ca963f44cffc27120f5,8277.0
train,98907780f25f97eec922a53970579d05,24240.0
train,augmented_15275,188586.66666666666
train,image_00051,135218.0
train,36ce070672f7bd2f11231a9a06b3b420,604967.0
train,b16e583067998c69fdce0383c415307b,1577.0
train,augmented_13604,14071.466666666669
train,image_09713,248145.0
train,e2a2b1fde8216a81648867d2ff5de752,121.0
train,augmented_6331,44728.8888888889
train,d39886e495d6fdaa1ce84b5fdb6554a8,2584.0
train,b6f077b5be3e510d784741de38376baf,5075.0
train,image_06420,49860.0
train,augmented_9002,96384.0
train,3b003c30c552bd77fd802454b4df5dc8,1360.0
train,image_05129,805600.0
train,augmented_18751,415180.8
train,augmented_17462,3504.355555555556
train,img_resize_867,533673.0
train,augmented_5638,166208.0
train,augmented_2157,21469.866666666676
train,image_02646,168740.0
train,augmented_11013,1001.2444444444445
train,augmented_3249,137028.26666666666
train,augmented_18989,136607.28888888887
train,image_03558,317772.0
train,da60547a3b9509d8ed8b744be155ede1,32852.0
train,image_04237,94464.0
train,augmented_4526,74183.11111111111
train,image_07716,560846.0
train,b4edcb0da3d0c4369657a741d8cb98ee,3525.0
train,augmented_8334,271067.02222222224
train,image_08425,336520.0
train,augmented_7007,128085.33333333334
train,augmented_12532,68906.66666666666
train,c60417e5e293c0d1610631302a4e232a,1536.0
train,image_00079,271206.0
train,0b2e0a2fc66d8e01657d6e702b022583,32505.0
train,7c4f15e56629d1970c676fe2cb7c8cc3,354250.0
train,augmented_1476,83019.37777777779
train,76b8eed412e97ee0d46271468c33388e,19418.0
train,7a9fc85cc286870f30a50f7fef54289f,19008.0
train,image_01367,544754.0
train,image_06408,288926.0
train,augmented_14143,203417.59999999998
train,augmented_6319,125815.46666666666
train,augmented_5610,157148.44444444444
train,604f6ec78c0cf6f6395705644d6ba287,9696.0
train,augmented_18779,26808.888888888883
train,image_05101,220032.0
train,51b1174cba275ca9e88579e6407ee56f,19902.0
train,augmented_10325,171188.6222222222
train,image_03570,312866.0
train,img_resize_697,622098.0
train,d2d3552d3f6b832c706dde513797aa63,49.0
train,a3676446bd02f9ba1e74f2437d3b270f,236132.0
train,augmented_3261,47135.28888888889
train,augmented_16754,932855.4666666667
train,47f6e723fb0c38825218812d27c45011,35552.0
train,8ad1179497bf93e1618a84d644f4bf1d,15778.0
train,augmented_19467,262826.6666666667
train,augmented_16032,54584.88888888889
train,2d1186cec863bd44c29768f297064473,26000.0
train,augmented_4268,17639.822222222232
train,image_04579,89540.0
train,beadcd03ee7dc5d8f47f498840845536,3168.0
train,augmented_19301,15232.0
train,image_03216,199134.0
train,augmented_3507,12970.666666666672
train,2c9c3e1d727ab3df764c8185d3949489,37878.0
train,image_02108,539648.0
train,828374735dfa87969e505d29c232872a,177856.0
train,33c7add35e1918ced756c852dad37c8e,2.0
train,augmented_10443,96119.46666666667
train,augmented_2619,66622.57777777777
train,augmented_20580,71139.55555555555
train,augmented_5176,322483.2
train,augmented_11985,50560.00000000001
train,image_05667,225736.0
train,042fad83bc3b0d9d0d924cc7415e9f2e,123600.0
train,augmented_14625,561585.7777777779
train,augmented_1310,533230.9333333333
train,img_resize_43,31536.0
train,image_01401,546382.0
train,d7d51f88b6e404565d5f286c5b5aece6,22410.0
train,augmented_9994,241173.33333333337
train,augmented_12254,14768.355555555558
train,9043e1f2479ff8f0829bd8b85fffcd57,20068.0
train,49dd61d6991e5fcac04e8264b3220ead,26412.0
train,4386224375531762d8b5950bec0644cb,72899.0
train,augmented_8452,793497.6
train,image_07070,61716.0
train,augmented_7761,535628.8
train,img_resize_2973,633615.0
train,image_08343,223053.0
train,eb1e928a8c612017459214e36f04d1e1,130.0
train,augmented_9758,59626.66666666664
train,image_09049,142588.0
train,augmented_14631,10740.62222222222
train,img_resize_57,20.0
train,augmented_1304,391025.77777777775
train,image_01415,367488.0
train,22072b5be9bfb3261943ca5d0b27012a,37604.0
train,ea8dcf286100e7ed28a27975e58f6e15,3696.0
train,augmented_12240,45132.80000000001
train,augmented_9980,2099.199999999997
train,67243171753b95c3bdd6d57ebc6692f2,96416.0
train,image_07064,958410.0
train,augmented_8446,77511.11111111111
train,c3a3770e8d7d4952fd96c7300aabb052,3844.0
train,f6b90de3b32885489f461ce1404e245b,850.0
train,image_08357,142011.0
train,img_resize_2967,10.0
train,augmented_7775,43884.08888888889
train,augmented_16026,150884.9777777778
train,augmented_19315,454549.3333333333
train,f30c1689cb0d19a1aadd25a9d52bf55c,16002.0
train,image_03202,94866.0
train,cb5479a96daee8e13d5889d7a3966a4b,1.0
train,augmented_11749,7113.955555555558
train,augmented_3513,83518.57777777777
train,augmented_10457,24627.199999999993
train,4ebeb37458e59e17c2b66557027d5888,277332.0
train,augmented_17338,82329.59999999999
train,augmented_5162,11010.844444444445
train,augmented_20594,36266.666666666664
train,augmented_11991,197802.66666666666
train,image_05673,680346.0
train,augmented_5604,15807.999999999998
train,image_05115,462690.0
train,7abf24b3b1ca24a57f26bb7e4da80b5a,2668.0
train,9197a2d5c8abc00d7e2fbeba20b6f5a1,10283.0
train,augmented_16998,220856.8888888889
train,19745684f938bc94883c07922b4ab7ce,23625.0
train,augmented_10331,73403.73333333334
train,img_resize_683,6.0
train,image_03564,37985.0
train,augmented_3275,82648.17777777778
train,augmented_16740,42161.77777777778
train,augmented_19473,655978.6666666667
train,18c864ccd0abb61eaa42b7300a030450,136323.0
train,augmented_8320,24044.088888888888
train,image_07702,813315.0
train,augmented_15249,221.86666666666736
train,augmented_7013,3420.4444444444434
train,image_08431,48120.0
train,b8e9e3ec8cd2a2b1f60725f47f2ef8a1,7370.0
train,augmented_12526,329207.46666666673
train,67d06d1f6484ffc51b643c8b3e9a1838,11737.0
train,augmented_13638,25070.933333333327
train,89c71c879a856e0b6f785cf9e4289d4c,72836.0
train,augmented_1462,498624.0
train,image_01373,852424.0
train,741ecc947698c8d97c3b14de294b6b9a,403130.0
train,dbee809ecbeddcf271171f1dcc57abbf,403152.0
train,augmented_14157,7044.266666666664
train,11bb1f64c906c3966eaa9a7f24066fa8,56070.0
train,augmented_8877,148736.00000000003
train,img_resize_2556,24797.0
train,image_06193,230394.0
train,8247a9f9cc1b060a450c52011527c7cc,3180.0
train,8e040685f58c2267c421594d87fb2f7b,30940.0
train,68379207d017eeb3f5d46f305297472c,630.0
train,augmented_6682,307413.3333333333
train,image_01824,307980.0
train,35cd8a45536baa58aa86290cadcb45bc,15.0
train,augmented_605,62122.666666666664
train,augmented_4095,14229.333333333327
train,augmented_10866,140811.3777777778
train,image_04784,109344.0
train,dfb611b61d702a956ea63b89e0e27292,6.0
train,dc6b94d4ad102dc8388465475d5e40cf,28258.0
train,augmented_3922,77198.22222222222
train,a0bc7d1eba30b8cd79203b0d52b8c170,1518.0
train,5c95f31b2b65a5d413c7a807a3bdebc5,2548.0
train,51c768f4c92c30c93ac6ec5dc4d08421,2784.0
train,image_02493,448060.0
train,img_resize_1739,87723.0
train,4751c75c0b6184af341f5d6191070a2e,90.0
train,augmented_19842,121557.33333333331
train,augmented_2382,14592.0
train,88c21fadc4a9a7c29136771f53cd20c4,4402.0
train,image_03955,232320.0
train,07bd106d3bb9f98b4a505726fba0f760,6.0
train,augmented_18584,47615.99999999999
train,342150035ffb68c42c7e3806f5234248,8148.0
train,d47f919d18670eae2300f5a0dccfe4f7,299598.0
train,f872741a607fe23f00342be175108a86,53095.0
train,9d9a574eb9e3c199a17462798260e275,10058.0
train,augmented_163,74422.04444444444
train,cab7c47fca40f0d56abd43a9c0b68988,1230.0
train,image_00284,203154.0
train,augmented_1853,60032.00000000001
train,augmented_12917,997115.7333333333
train,6f3b95e62b7cbdfecfc418e1ceb23388,4664.0
train,642940e46aeb896ff58785d006181321,161952.0
train,cbaa1a4df3bc82369b0d820b372703ca,2116.0
train,img_resize_2230,85020.0
train,image_08800,1112064.0
train,a2dac745a0342f2013810c51a3ba828c,20.0
train,85f5c99a0a3a140ccde5c971f9715e83,63.0
train,image_06839,290640.0
train,image_00290,167450.0
train,augmented_1847,110616.17777777779
train,5091aa8f16b3dfcf32c5aeb84283a674,13832.0
train,41137a45827305a32d6cc1242d0534d9,400.0
train,787168eac110f04e75214928133b6a44,11008.0
train,33e9e50c40dc3e2382bf5fa2f5f77fe5,93808.0
train,augmented_12903,680049.7777777778
train,740dbd5d236819840292a17108d3e562,19642.0
train,28ee9061c693a8f929ca6a260d179863,40992.0
train,image_08814,207746.0
train,img_resize_2224,408254.0
train,1a0d25cd4c381cf42cb349133e263c5e,1620.0
